map,map_number,match_type,match_date,match_id,event_name,head2head_team1_wins,head2head_team2_wins,head2head_map_team1,head2head_map_team2,team_1_players_id,team2_players_id,team_1_players_name,team_2_players_name,map_pick_team_1,map_pick_team_2,team1, team1_id,team1_rank,team1_result,team1_wins_1_month,team1_loses_1_month,team1_wins_3_month,team1_loses_3_month,team1_wr_1_month,team1_wr_3_month,team1_map_played_in_1_month,team1_map_played_in_3_month,team1_last_map_win,team_2,team_2_id,team2_rank,team2_result,team2_wins_1_month,team2_loses_1_month,team2_wins_3_month,team2_loses_3_month,team2_wr_1_month,team2_wr_3_month,team2_map_played_in_1_month,team2_map_played_in_3_month,team2_last_map_win,map_winner_team1,map_winner_team2
de_inferno,2,bo3,2021-12-02,2353497,ESL Challenger Anaheim 2022 Europe Open Qualifier 2,0,0,0,0,7218 8212 8800 19283 19899,7938 8574 8575 15835 19187,krystal scrunk stfn panix krimbo,xantares woxic calyx imorr xfl0ud,1,0,cowana,10968,118,6,2,1,8,3,0.6666666666666666,0.7272727272727273,3,11,0,eternal fire,11251,31,16,5,5,10,12,0.45454545454545453,0,10,22,0,0,1
de_ancient,1,bo3,2021-12-02,2353154,IEM Winter 2021,0,0,0,0,4954 7412 9078 13843 15165,9115 9960 10330 11816 19015,xyp9x gla1ve k0nfig lucky blamef,dexter frozen acor ropz bymas,0,1,astralis,6665,9,16,1,0,2,2,1.0,0.5,1,4,0,mouz,4494,17,6,1,1,2,2,0.5,0,2,4,0,1,0
de_nuke,2,bo3,2021-12-02,2353154,IEM Winter 2021,0,0,0,0,4954 7412 9078 13843 15165,9115 9960 10330 11816 19015,xyp9x gla1ve k0nfig lucky blamef,dexter frozen acor ropz bymas,1,0,astralis,6665,9,16,4,3,13,7,0.5714285714285714,0.65,7,20,0,mouz,4494,17,10,2,2,4,6,0.4,0,4,10,0,1,0
de_mirage,1,bo3,2021-12-02,2353385,ESEA Premier Season 39 Europe,3,2,0,0,11498 12027 13240 13281 13982,973 4829 11891 14684 15428,nickelback krad lack1 el1an forester,szpero mynio phr jedqr goofy,1,0,entropiq,10831,10,16,9,3,17,6,0.75,0.7391304347826086,12,23,0,wisla krakow,10426,64,12,1,1,2,5,0.2857142857142857,0,2,7,0,1,0
de_nuke,2,bo3,2021-12-02,2353385,ESEA Premier Season 39 Europe,3,2,0,0,11498 12027 13240 13281 13982,973 4829 11891 14684 15428,nickelback krad lack1 el1an forester,szpero mynio phr jedqr goofy,0,1,entropiq,10831,10,16,5,3,11,9,0.625,0.55,8,20,0,wisla krakow,10426,64,10,3,4,7,7,0.5,0,7,14,0,1,0
de_inferno,1,bo3,2021-12-02,2353153,IEM Winter 2021,8,14,1,0,7592 8611 9278 9766 14218,1225 7322 11893 14176 19672,device es3tag rez hampus plopski,shox apex zywoo misutaaa kyojin,1,0,nip,4411,6,6,2,2,11,5,0.5,0.6875,4,16,1,vitality,9565,2,16,3,2,8,5,0.6153846153846154,0,5,13,0,0,1
de_mirage,2,bo3,2021-12-02,2353153,IEM Winter 2021,8,14,0,0,7592 8611 9278 9766 14218,1225 7322 11893 14176 19672,device es3tag rez hampus plopski,shox apex zywoo misutaaa kyojin,0,1,nip,4411,6,9,0,3,2,6,0.0,0.25,3,8,0,vitality,9565,2,16,4,1,8,3,0.7272727272727273,0,5,11,0,0,1
de_inferno,1,bo3,2021-12-02,2353435,BLAST Rising 2021 Latin America,0,0,0,0,9221 12094 16973 18554 11502,11532 17539 19447 21174 19889,reversive 1962 yokowow tom1jed dillion1,zockie slayerhz extasy nik0 knight,1,0,leviatan,11044,77,16,7,0,10,1,1.0,0.9090909090909091,7,11,0,mad kings,8557,202,12,0,1,0,3,0.0,0,1,3,0,1,0
de_mirage,2,bo3,2021-12-02,2353435,BLAST Rising 2021 Latin America,0,0,0,0,9221 12094 16973 18554 11502,11532 17539 19447 21174 19889,reversive 1962 yokowow tom1jed dillion1,zockie slayerhz extasy nik0 knight,0,1,leviatan,11044,77,16,3,0,3,0,1.0,1.0,3,3,0,mad kings,8557,202,3,0,1,0,1,0.0,0,1,1,0,1,0
de_mirage,1,bo3,2021-12-02,2353317,Polish Esport League Autumn 2021 Finals,0,0,0,0,11278 12699 15204 15901 20281,8327 8539 16847 19044 20282,toao stomp vegi enzo darchevile,furlan leman mhl f1ku krasnal,1,0,izako boars,7681,86,14,0,1,5,6,0.0,0.45454545454545453,1,11,0,ago,8068,32,16,3,1,9,5,0.6428571428571429,0,4,14,0,0,1
de_dust2,2,bo3,2021-12-02,2353317,Polish Esport League Autumn 2021 Finals,0,0,0,0,11278 12699 15204 15901 20281,8327 8539 16847 19044 20282,toao stomp vegi enzo darchevile,furlan leman mhl f1ku krasnal,0,1,izako boars,7681,86,2,0,1,1,2,0.0,0.3333333333333333,1,3,0,ago,8068,32,16,2,1,6,3,0.6666666666666666,0,3,9,0,0,1
de_mirage,1,bo3,2021-12-02,2353463,Funspark ULTI 2021 Europe Regional Series 4,0,0,0,0,3517 8015 11936 13649 19573,11940 12733 16612 20101 19575,kzy dukiiii denimm krownii poweryy,nealan xsepower n0rb3r7 fame x5g7v,0,1,ttc,5540,194,11,0,3,1,4,0.0,0.2,3,5,0,k23,7244,38,16,3,1,10,3,0.7692307692307693,0,4,13,0,0,1
de_dust2,2,bo3,2021-12-02,2353463,Funspark ULTI 2021 Europe Regional Series 4,0,0,0,0,3517 8015 11936 13649 19573,11940 12733 16612 20101 19575,kzy dukiiii denimm krownii poweryy,nealan xsepower n0rb3r7 fame x5g7v,1,0,ttc,5540,194,3,1,2,2,2,0.3333333333333333,0.5,3,4,0,k23,7244,38,16,4,0,5,0,1.0,0,4,5,0,0,1
de_mirage,1,bo1,2021-12-02,2353148,IEM Winter 2021,0,0,0,0,9217 9219 15698 17585 19045,7964 10610 10994 12018 14148,taco felps dumau b4rtin latto,cadian refrezh stavn teses sjuush,0,0,godsent,6902,24,16,3,0,8,2,1.0,0.8,3,10,0,heroic,7175,5,13,3,3,4,5,0.4444444444444444,0,6,9,0,1,0
de_mirage,1,bo1,2021-12-02,2353480,ESL Challenger Anaheim 2022 Europe Open Qualifier 2,1,2,1,0,8413 10784 14759 16487 17937,7938 8574 8575 15835 19187,zero rusty im eraa isak,xantares woxic calyx imorr xfl0ud,0,0,gamerlegion,9928,44,7,2,4,11,9,0.3333333333333333,0.55,6,20,1,eternal fire,11251,31,16,5,1,8,6,0.5714285714285714,0,6,14,0,0,1
de_dust2,1,bo3,2021-12-02,2353308,Malta Vibes Knockout Series 4,0,0,0,0,7700 9911 11815 13464 16859,5351 13026 20252 3732 12379,robiin kreaz anarkez mar shokz,avn c0llins kind0 dimke impulse,1,0,finest,10276,36,10,3,3,4,6,0.5,0.4,6,10,0,4glory,10933,146,16,1,2,1,5,0.16666666666666666,0,3,6,0,0,1
de_inferno,2,bo3,2021-12-02,2353308,Malta Vibes Knockout Series 4,0,0,0,0,7700 9911 11815 13464 16859,5351 13026 20252 3732 12379,robiin kreaz anarkez mar shokz,avn c0llins kind0 dimke impulse,0,1,finest,10276,36,16,7,4,14,10,0.6363636363636364,0.5833333333333334,11,24,0,4glory,10933,146,11,2,3,6,7,0.46153846153846156,0,5,13,0,1,0
de_mirage,3,bo3,2021-12-02,2353308,Malta Vibes Knockout Series 4,0,0,0,0,7700 9911 11815 13464 16859,5351 13026 20252 3732 12379,robiin kreaz anarkez mar shokz,avn c0llins kind0 dimke impulse,0,0,finest,10276,36,16,4,3,9,4,0.5714285714285714,0.6923076923076923,7,13,0,4glory,10933,146,10,0,2,3,7,0.3,0,2,10,0,1,0
de_mirage,1,bo3,2021-12-02,2353293,Elisa Invitational Winter 2021 Regionals,2,0,0,0,7443 9811 15096 15639 19021,3055 3849 5479 11916 16415,twist plessen grux dezon chawzyyy,flusha jw sunny sergej supra,0,1,savage,11401,48,5,2,1,2,1,0.6666666666666666,0.6666666666666666,3,3,0,gorillaz,11102,93,16,2,1,4,5,0.4444444444444444,0,3,9,0,0,1
de_inferno,2,bo3,2021-12-02,2353293,Elisa Invitational Winter 2021 Regionals,2,0,0,0,7443 9811 15096 15639 19021,3055 3849 5479 11916 16415,twist plessen grux dezon chawzyyy,flusha jw sunny sergej supra,1,0,savage,11401,48,16,6,0,6,0,1.0,1.0,6,6,0,gorillaz,11102,93,7,0,2,2,4,0.3333333333333333,0,2,6,0,1,0
de_overpass,3,bo3,2021-12-02,2353293,Elisa Invitational Winter 2021 Regionals,2,0,0,0,7443 9811 15096 15639 19021,3055 3849 5479 11916 16415,twist plessen grux dezon chawzyyy,flusha jw sunny sergej supra,0,0,savage,11401,48,16,3,2,3,2,0.6,0.6,5,5,0,gorillaz,11102,93,10,2,1,3,3,0.5,0,3,6,0,1,0
de_inferno,1,bo1,2021-12-02,2353494,Exeedme Revolution 2021,1,2,0,0,7965 10938 13170 16731 19038,7996 8983 9019 9436 19763,larsen kir kwezz iceberg pr1me,cruc1al mightymax surreal nertz boros,0,0,tricked,4602,116,16,2,1,3,3,0.6666666666666666,0.5,3,6,0,endpoint,7234,65,14,2,2,6,7,0.46153846153846156,0,4,13,0,1,0
de_nuke,1,bo1,2021-12-02,2353479,ESL Challenger Anaheim 2022 Europe Open Qualifier 2,0,0,0,0,8374 13497 19738 19739 19926,6447 17675 18163 19207 20289,bodyy lucky djoko ex3rcice afro,fredi m1n1 bibu eiza dgl,0,0,dbl poney,11003,34,16,3,3,9,6,0.5,0.6,6,15,0,fpsbug,11448,Unranked,4,0,1,0,1,0.0,0,1,1,0,1,0
de_mirage,1,bo1,2021-12-02,2353491,Exeedme Revolution 2021,0,0,0,0,13157 15662 17011 19236 19882,11412 12612 12809 13567 21299,jerry zorte shalfey kensi norwi,twist pechyn luko blogg1s savana1,0,0,forze,8135,22,28,6,5,11,10,0.5454545454545454,0.5238095238095238,11,21,0,esuba,5412,54,26,2,3,3,12,0.2,0,5,15,0,1,0
de_mirage,1,bo1,2021-12-02,2353147,IEM Winter 2021,8,4,1,0,429 885 8183 10394 18053,5794 5796 7266 8875 12781,karrigan olofmeister rain twistzz broky,tabsen tizian syrson gade k1to,0,0,faze,6667,8,17,0,3,8,7,0.0,0.5333333333333333,3,15,1,big,7532,16,19,5,0,7,4,0.6363636363636364,0,5,11,0,0,1
de_ancient,1,bo1,2021-12-02,2353146,IEM Winter 2021,1,2,0,0,9819 16080 16848 18221 11777,11942 13239 13776 13915 12732,doto dycha hades spinx maden,buster qikert jame yekindar fl1t,0,0,ence,4869,13,17,2,1,4,5,0.6666666666666666,0.4444444444444444,3,9,0,virtus.pro,5378,7,19,3,0,3,4,0.42857142857142855,0,3,7,0,0,1
de_inferno,1,bo1,2021-12-02,2353492,Exeedme Revolution 2021,0,0,0,0,7834 15369 18697 19070 20097,8727 12016 17293 18510 20207,v1c7or redstar oxygen viltrex h4rn,waterfallz svyat porya sugar raijin,0,0,fiend,11066,20,10,4,4,14,10,0.5,0.5833333333333334,8,24,0,ave,11113,53,16,3,1,12,7,0.631578947368421,0,4,19,0,0,1
de_mirage,1,bo3,2021-12-02,2353462,Funspark ULTI 2021 Europe Regional Series 4,0,2,0,0,12269 13976 14273 18456 21266,29 7148 9261 12840 16029,jyo box idisbalance fostar 1eer,f0rest friberg lekr0 hallzerk heap,1,0,nemiga,7969,47,16,2,6,12,12,0.25,0.5,8,24,0,dignitas,5422,40,10,3,6,7,9,0.4375,0,9,16,0,1,0
de_overpass,2,bo3,2021-12-02,2353462,Funspark ULTI 2021 Europe Regional Series 4,0,2,0,0,12269 13976 14273 18456 21266,29 7148 9261 12840 16029,jyo box idisbalance fostar 1eer,f0rest friberg lekr0 hallzerk heap,0,1,nemiga,7969,47,14,2,3,7,11,0.4,0.3888888888888889,5,18,0,dignitas,5422,40,16,3,3,5,8,0.38461538461538464,0,6,13,0,0,1
de_vertigo,3,bo3,2021-12-02,2353462,Funspark ULTI 2021 Europe Regional Series 4,0,2,0,0,12269 13976 14273 18456 21266,29 7148 9261 12840 16029,jyo box idisbalance fostar 1eer,f0rest friberg lekr0 hallzerk heap,0,0,nemiga,7969,47,16,3,0,9,3,1.0,0.75,3,12,0,dignitas,5422,40,11,2,2,5,3,0.625,0,4,8,0,1,0
de_inferno,1,bo3,2021-12-02,2353244,ESEA Premier Season 39 Europe,2,0,0,0,10096 13602 14419 17956 20090,2898 7499 15370 17504 921,hooxi nicoodoz roej jabbi zyphon,raalz spiidi slaxz kei berry,0,1,copenhagen flames,7461,14,13,1,6,6,13,0.14285714285714285,0.3157894736842105,7,19,0,sprout,8637,41,16,7,2,10,5,0.6666666666666666,0,9,15,0,0,1
de_nuke,2,bo3,2021-12-02,2353244,ESEA Premier Season 39 Europe,2,0,0,0,10096 13602 14419 17956 20090,2898 7499 15370 17504 921,hooxi nicoodoz roej jabbi zyphon,raalz spiidi slaxz kei berry,1,0,copenhagen flames,7461,14,16,3,1,14,6,0.75,0.7,4,20,0,sprout,8637,41,5,1,2,2,3,0.4,0,3,5,0,1,0
de_mirage,3,bo3,2021-12-02,2353244,ESEA Premier Season 39 Europe,2,0,0,0,10096 13602 14419 17956 20090,2898 7499 15370 17504 921,hooxi nicoodoz roej jabbi zyphon,raalz spiidi slaxz kei berry,0,0,copenhagen flames,7461,14,16,4,3,10,4,0.5714285714285714,0.7142857142857143,7,14,0,sprout,8637,41,14,1,2,2,4,0.3333333333333333,0,3,6,0,1,0
de_ancient,1,bo1,2021-12-02,2353145,IEM Winter 2021,0,0,0,0,8528 15071 16555 16920 16921,7528 8184 11271 13666 18462,hobbit interz ax1le sh1ro nafany,krimz alex smooya brollan mezii,0,0,gambit,6651,4,16,3,0,4,2,1.0,0.6666666666666666,3,6,0,fnatic,4991,19,9,4,1,4,1,0.8,0,5,5,0,1,0
de_ancient,1,bo1,2021-12-02,2353444,Exeedme Revolution 2021,0,0,0,0,7996 8983 9019 9436 19763,8727 12016 17293 18510 20207,cruc1al mightymax surreal nertz boros,waterfallz svyat porya sugar raijin,0,0,endpoint,7234,65,10,0,3,3,11,0.0,0.21428571428571427,3,14,0,ave,11113,53,16,2,0,9,5,0.6428571428571429,0,2,14,0,0,1
de_mirage,1,bo1,2021-12-02,2353144,IEM Winter 2021,1,2,0,0,9031 9816 10264 10981 16693,2023 8520 8738 8797 13578,valde aleksib niko mantuu flamez,fallen naf elige stewie2k grim,0,0,og,10503,15,12,1,1,4,6,0.5,0.4,2,10,0,liquid,5973,12,16,2,1,6,3,0.6666666666666666,0,3,9,0,0,1
de_vertigo,1,bo3,2021-12-02,2353386,ESEA Premier Season 39 Europe,0,2,0,1,798 8488 11199 12810 15821,8374 13497 19738 19739 19926,oskar zedko beastik shock neofrag,bodyy lucky djoko ex3rcice afro,0,1,sinners,10577,26,13,2,3,7,8,0.4,0.4666666666666667,5,15,0,dbl poney,11003,34,16,8,1,12,5,0.7058823529411765,0,9,17,1,0,1
de_ancient,2,bo3,2021-12-02,2353386,ESEA Premier Season 39 Europe,0,2,0,0,798 8488 11199 12810 15821,8374 13497 19738 19739 19926,oskar zedko beastik shock neofrag,bodyy lucky djoko ex3rcice afro,1,0,sinners,10577,26,5,3,4,12,5,0.42857142857142855,0.7058823529411765,7,17,0,dbl poney,11003,34,16,4,4,6,9,0.4,0,8,15,0,0,1
de_mirage,1,bo1,2021-12-02,2353143,IEM Winter 2021,3,3,0,0,284 3741 3972 9616 7167,7028 8552 8605 15683 16207,jackz niko hunter amanek kennys,summer attacker somebody slowly dank1ng,0,0,g2,5995,3,16,3,0,10,3,1.0,0.7692307692307693,3,13,0,tyloo,4863,39,13,1,3,6,3,0.6666666666666666,0,4,9,0,1,0
de_ancient,1,bo3,2021-12-02,2353307,Malta Vibes Knockout Series 4,0,0,0,0,19654 20054 20827 21136 21264,8555 17008 20033 20248 20388,luckymann rafaxf linko shr reibi,jayzar topa maze gnffe milky,1,0,saw youngsters,11248,79,16,2,4,2,5,0.3333333333333333,0.2857142857142857,6,7,0,ambush,7674,113,19,1,0,1,0,1.0,0,1,1,0,0,1
de_inferno,2,bo3,2021-12-02,2353307,Malta Vibes Knockout Series 4,0,0,0,0,19654 20054 20827 21136 21264,8555 17008 20033 20248 20388,luckymann rafaxf linko shr reibi,jayzar topa maze gnffe milky,0,1,saw youngsters,11248,79,14,3,2,5,5,0.6,0.5,5,10,0,ambush,7674,113,16,4,0,4,0,1.0,0,4,4,0,0,1
de_inferno,1,bo1,2021-12-02,2353443,Exeedme Revolution 2021,0,0,0,0,7834 15369 18697 19070 20097,7965 10938 13170 16731 19038,v1c7or redstar oxygen viltrex h4rn,larsen kir kwezz iceberg pr1me,0,0,fiend,11066,20,16,4,4,14,10,0.5,0.5833333333333334,8,24,0,tricked,4602,116,7,2,1,3,3,0.5,0,3,6,0,1,0
de_ancient,1,bo1,2021-12-02,2353441,Exeedme Revolution 2021,2,0,0,0,13157 17011 19236 19882 15662,13171 13749 20251 20300 20380,jerry shalfey kensi norwi zorte,blaq queenix m4tt kraghen j3nsyy,0,0,forze,8135,22,16,5,6,7,7,0.45454545454545453,0.5,11,14,0,masonic,10867,61,10,3,1,3,2,0.6,0,4,5,0,1,0
de_overpass,1,bo1,2021-12-02,2353142,IEM Winter 2021,2,6,0,0,9115 9960 10330 11816 19015,1225 7322 11893 14176 19672,dexter frozen acor ropz bymas,shox apex zywoo misutaaa kyojin,0,0,mouz,4494,17,16,0,1,0,1,0.0,0.0,1,1,0,vitality,9565,2,19,1,1,3,4,0.42857142857142855,0,2,7,0,0,1
de_nuke,1,bo1,2021-12-02,2353141,IEM Winter 2021,1,2,0,1,7592 9278 9766 14218 8611,4954 7412 9078 13843 15165,device rez hampus plopski es3tag,xyp9x gla1ve k0nfig lucky blamef,0,0,nip,4411,6,16,1,2,6,5,0.3333333333333333,0.5454545454545454,3,11,0,astralis,6665,9,8,4,3,13,7,0.65,0,7,20,1,1,0
de_ancient,1,bo3,2021-12-02,2353306,Malta Vibes Knockout Series 4,0,0,0,0,17314 15975 20592 19065 21159,10451 18399 19566 20006 20419,spuffy fransson hype shine bobeksde,captain mairel frip rabbit brens,0,1,aura,10940,89,12,0,1,1,4,0.0,0.2,1,5,0,tranquillum,11225,112,16,1,0,2,0,1.0,0,1,2,0,0,1
de_overpass,2,bo3,2021-12-02,2353306,Malta Vibes Knockout Series 4,0,0,0,0,17314 15975 20592 19065 21159,10451 18399 19566 20006 20419,spuffy fransson hype shine bobeksde,captain mairel frip rabbit brens,1,0,aura,10940,89,16,1,0,7,3,1.0,0.7,1,10,0,tranquillum,11225,112,12,0,1,0,1,0.0,0,1,1,0,1,0
de_mirage,3,bo3,2021-12-02,2353306,Malta Vibes Knockout Series 4,0,0,0,0,17314 15975 20592 19065 21159,10451 18399 19566 20006 20419,spuffy fransson hype shine bobeksde,captain mairel frip rabbit brens,0,0,aura,10940,89,10,0,1,2,6,0.0,0.25,1,8,0,tranquillum,11225,112,16,4,1,5,1,0.8333333333333334,0,5,6,0,0,1
de_mirage,1,bo3,2021-12-02,2353468,ESL Challenger Anaheim 2022 Oceania Open Qualifier 2,4,1,0,0,12588 12872 18736 18738 20086,14290 14329 17392 19906 20091,brace apocdud pz roflko addict,skull obzen rekonz damyo fiend,0,1,vertex,10672,117,16,3,1,7,5,0.75,0.5833333333333334,4,12,0,overt,10711,136,2,0,1,0,1,0.0,0,1,1,0,1,0
de_overpass,2,bo3,2021-12-02,2353468,ESL Challenger Anaheim 2022 Oceania Open Qualifier 2,4,1,0,0,12588 12872 18736 18738 20086,14290 14329 17392 19906 20091,brace apocdud pz roflko addict,skull obzen rekonz damyo fiend,1,0,vertex,10672,117,16,3,1,9,4,0.75,0.6923076923076923,4,13,0,overt,10711,136,7,0,1,0,1,0.0,0,1,1,0,1,0
de_nuke,1,bo1,2021-12-02,2353467,ESL Challenger Anaheim 2022 Oceania Open Qualifier 2,0,4,0,1,18351 20396 20649 20650 20651,14290 14329 17392 19906 20091,cl0ver drox mr-shark oily slipary,skull obzen rekonz damyo fiend,0,0,alke,11166,186,15,2,4,3,7,0.3333333333333333,0.3,6,10,0,overt,10711,136,19,2,1,2,1,0.6666666666666666,0,3,3,1,0,1
de_nuke,1,bo3,2021-12-02,2353461,BLAST Rising 2021 Latin America,4,3,2,1,11748 17028 18894 16835 20157,16831 18875 20026 20558 20897,raafa abr t9rnay ponter lub,w1 ricioli chay gafolo matios,0,1,keyd,6033,135,16,4,3,6,4,0.5714285714285714,0.6,7,10,1,sws,10709,153,6,3,4,14,5,0.7368421052631579,0,7,19,1,1,0
de_inferno,2,bo3,2021-12-02,2353461,BLAST Rising 2021 Latin America,4,3,3,2,11748 17028 18894 16835 20157,16831 18875 20026 20558 20897,raafa abr t9rnay ponter lub,w1 ricioli chay gafolo matios,1,0,keyd,6033,135,16,5,2,6,3,0.7142857142857143,0.6666666666666666,7,9,1,sws,10709,153,9,3,4,8,5,0.6153846153846154,0,7,13,1,1,0
de_inferno,1,bo1,2021-12-02,2353483,ESL Challenger Anaheim 2022 South America Open Qualifier 2,0,0,0,1,12846 15916 15917 18326 20535,7383 9220 11213 11332 19972,ramuljas kissmyass gatito redmor tiko,zqks shoowtime delboni horvy ckzao,0,0,malvinas,8121,212,10,0,1,0,2,0.0,0.0,1,2,0,imperial,9455,91,16,2,2,3,3,0.5,0,4,6,1,0,1
de_inferno,1,bo1,2021-12-02,2353482,ESL Challenger Anaheim 2022 South America Open Qualifier 2,0,0,0,1,17997 15221 17359 20394 21084,9221 11502 12094 16973 18554,lenci peqexino element luchov alexer,reversive dillion1 1962 yokowow tom1jed,0,0,boca juniors,10995,138,10,1,2,2,2,0.3333333333333333,0.5,3,4,0,leviatan,11044,77,16,7,0,10,1,0.9090909090909091,0,7,11,1,0,1
de_mirage,1,bo1,2021-12-02,2353481,ESL Challenger Anaheim 2022 South America Open Qualifier 2,0,0,0,1,20519 20520 20522 20523 20556,11342 16771 17181 18963 21170,lcmm gus gbb ramm0s bgalvo90,skip lineko naitte suplex koala,0,0,rehl,11153,184,13,0,1,0,1,0.0,0.0,1,1,0,ex-ceará,11379,Unranked,16,1,0,1,1,0.5,0,1,2,1,0,1
de_overpass,1,bo1,2021-12-01,2353474,ESL Challenger Anaheim 2022 Europe Open Qualifier 2,0,0,0,0,7938 8574 8575 15835 19187,2469 8891 10961 16723 20941,xantares woxic calyx imorr xfl0ud,cajunb nodios kristou cabbi buzz,0,0,eternal fire,11251,31,19,1,3,9,6,0.25,0.6,4,15,0,agf,8704,90,17,2,4,2,6,0.25,0,6,8,0,1,0
de_overpass,1,bo1,2021-12-01,2353475,ESL Challenger Anaheim 2022 Europe Open Qualifier 2,0,0,0,0,7218 8212 8800 19283 19899,18135 18242 18853 19615 20883,krystal scrunk stfn panix krimbo,fenny sleiden maha mur eightz999,0,0,cowana,10968,118,16,2,2,5,4,0.5,0.5555555555555556,4,9,0,leo,11446,196,14,0,1,0,1,0.0,0,1,1,0,1,0
de_inferno,1,bo1,2021-12-01,2353476,ESL Challenger Anaheim 2022 Europe Open Qualifier 2,0,0,0,0,16923 19252 17152 19962 20217,19207 6447 18163 20289 17675,klydeep killmatic pnq re1gn autostop,eiza fredi bibu dgl m1n1,0,0,websterz,11331,Unranked,6,0,1,0,1,0.0,0.0,1,1,0,fpsbug,11448,Unranked,16,1,0,1,0,1.0,0,1,1,0,0,1
de_overpass,1,bo1,2021-12-01,2353473,ESL Challenger Anaheim 2022 Europe Open Qualifier 2,2,2,1,0,8917 14380 16412 20114 21345,8413 10784 14759 16487 17937,niki1 patrick rafftu shaik hybrid,zero rusty im eraa isak,0,0,fate,9863,82,11,0,1,1,1,0.0,0.5,1,2,1,gamerlegion,9928,44,16,3,0,8,5,0.6153846153846154,0,3,13,0,0,1
de_dust2,1,bo3,2021-12-01,2353457,BLAST Rising 2021 Latin America,0,0,0,0,10810 11733 15920 19275 19831,16831 18875 20026 20558 20897,fp1 brnz1k kurg4n lealzinho proshow,w1 ricioli chay gafolo matios,1,0,redragon,11015,153,16,1,0,2,0,1.0,1.0,1,2,0,sws,10709,Unranked,4,1,3,4,5,0.4444444444444444,0,4,9,0,1,0
de_nuke,2,bo3,2021-12-01,2353457,BLAST Rising 2021 Latin America,0,0,0,0,10810 11733 15920 19275 19831,16831 18875 20026 20558 20897,fp1 brnz1k kurg4n lealzinho proshow,w1 ricioli chay gafolo matios,0,1,redragon,11015,153,7,0,2,0,4,0.0,0.0,2,4,0,sws,10709,Unranked,16,3,3,14,4,0.7777777777777778,0,6,18,0,0,1
de_inferno,3,bo3,2021-12-01,2353457,BLAST Rising 2021 Latin America,0,0,0,0,10810 11733 15920 19275 19831,16831 18875 20026 20558 20897,fp1 brnz1k kurg4n lealzinho proshow,w1 ricioli chay gafolo matios,0,0,redragon,11015,153,14,0,1,0,1,0.0,0.0,1,1,0,sws,10709,Unranked,16,3,3,8,4,0.6666666666666666,0,6,12,0,0,1
de_nuke,1,bo1,2021-12-01,2353471,ESL Challenger Anaheim 2022 Europe Open Qualifier 2,0,0,0,0,7965 10938 13170 16731 19038,21034 20829 20692 20947 19812,larsen kir kwezz iceberg pr1me,v1ze mikult dea cortez chill,0,0,tricked,4602,116,16,3,0,5,4,1.0,0.5555555555555556,3,9,0,tokyoxd,11163,Unranked,11,0,1,0,1,0.0,0,1,1,0,1,0
de_nuke,1,bo1,2021-12-01,2353469,ESL Challenger Anaheim 2022 Europe Open Qualifier 2,4,1,0,0,11940 12733 16612 19575 20101,16186 18788 18789 19677 19786,nealan xsepower n0rb3r7 x5g7v fame,styleeez dan1 necrogenes1s kyxsan depreshn,0,0,k23,7244,38,16,2,1,7,10,0.6666666666666666,0.4117647058823529,3,17,0,mixjays,11447,57,11,0,1,0,1,0.0,0,1,1,0,1,0
de_overpass,1,bo1,2021-12-01,2353472,ESL Challenger Anaheim 2022 Europe Open Qualifier 2,0,0,0,0,8374 13497 19738 19739 19926,15726 11286 11276 19114 15939,bodyy lucky djoko ex3rcice afro,nawrot ponczek marko kylar killkapi,0,0,dbl poney,11003,34,16,3,2,7,3,0.6,0.7,5,10,0,one more time,10270,Unranked,2,0,1,0,1,0.0,0,1,1,0,1,0
de_inferno,1,bo1,2021-12-01,2353470,ESL Challenger Anaheim 2022 Europe Open Qualifier 2,0,0,0,0,7996 8983 9019 9436 19763,9519 15062 18689 19536 20703,cruc1al mightymax surreal nertz boros,tamir shinobi annihilation yami xerolte,0,0,endpoint,7234,65,16,2,1,6,6,0.6666666666666666,0.5,3,12,0,d13,8607,94,6,1,2,2,3,0.4,0,3,5,0,1,0
de_nuke,1,bo3,2021-12-01,2353396,ESEA Premier Season 39 Europe,4,3,0,0,12269 13976 14273 18456 21266,356 630 2241 8998 11205,jyo box idisbalance fostar 1eer,arki mutiris rmn just stadodo,0,1,nemiga,7969,47,19,2,1,9,4,0.6666666666666666,0.6923076923076923,3,13,0,saw,10567,59,17,0,3,7,6,0.5384615384615384,0,3,13,0,1,0
de_inferno,2,bo3,2021-12-01,2353396,ESEA Premier Season 39 Europe,4,3,1,0,12269 13976 14273 18456 21266,356 630 2241 8998 11205,jyo box idisbalance fostar 1eer,arki mutiris rmn just stadodo,1,0,nemiga,7969,47,7,2,3,13,14,0.4,0.48148148148148145,5,27,1,saw,10567,59,16,1,4,4,10,0.2857142857142857,0,5,14,0,0,1
de_vertigo,3,bo3,2021-12-01,2353396,ESEA Premier Season 39 Europe,4,3,1,0,12269 13976 14273 18456 21266,356 630 2241 8998 11205,jyo box idisbalance fostar 1eer,arki mutiris rmn just stadodo,0,0,nemiga,7969,47,16,2,0,8,3,1.0,0.7272727272727273,2,11,1,saw,10567,59,14,0,3,7,7,0.5,0,3,14,0,1,0
